Wind_Direction,Wind_Speed,Cloud_Base_Height,Temperature,Pressure,Humidity,NotWeekend,InOperatingHours,NotHoliday
10,6,30,10.2,1019.1,86.9,1,1,1
360,10,250,11.6,1018.8,78.0,1,1,1
350,9,250,12.5,1018.6,74.0,1,1,1
340,6,250,14.1,1018.1,70.0,1,1,1
320,6,250,14.2,1017.3,67.0,1,1,1
340,7,250,14.3,1016.8,68.2,1,1,1
320,10,250,12.9,1016.5,72.2,1,1,1
330,10,250,12.3,1016.0,72.7,1,1,1
330,9,30,11.2,1016.1,77.6,1,1,1
340,6,30,11.2,1015.6,78.8,1,1,1
330,7,30,11.0,1015.4,82.4,1,1,1
330,9,30,10.8,1014.7,81.0,1,0,1
330,7,60,10.6,1014.6,79.6,1,0,1
310,4,60,10.2,1014.3,81.8,1,0,1
270,5,250,9.3,1013.7,86.5,1,0,1
270,6,60,9.0,1013.2,87.7,1,0,1
270,5,60,9.0,1012.4,89.1,1,0,1
270,10,60,10.6,1011.9,87.2,1,0,1
270,10,100,10.6,1011.0,85.9,1,0,1
270,12,100,10.8,1010.2,81.0,1,0,1
270,11,100,11.1,1009.9,77.6,1,0,1
280,11,30,10.6,1009.5,87.2,1,1,1
320,14,20,9.9,1009.3,92.0,1,1,1
320,10,100,9.4,1009.6,86.6,1,1,1
320,11,100,10.0,1009.7,71.7,1,1,1
320,16,100,11.1,1009.6,64.5,1,1,1
320,17,100,10.2,1009.6,63.3,1,1,1
330,15,100,11.0,1009.3,57.3,1,1,1
330,17,100,9.3,1009.2,64.5,1,1,1
340,13,60,10.2,1009.3,66.9,1,1,1
320,14,100,9.2,1009.5,66.9,1,1,1
330,15,150,8.2,1010.0,73.6,1,1,1
340,10,60,7.8,1010.5,77.2,1,1,1
330,5,250,6.1,1010.7,80.0,1,1,1
340,8,250,6.2,1010.9,81.8,1,1,1
360,7,100,6.4,1011.3,80.4,1,0,1
330,10,250,6.3,1011.2,86.3,1,0,1
350,11,250,6.1,1011.4,84.7,1,0,1
330,8,250,5.9,1011.4,84.5,1,0,1
330,8,250,5.6,1011.5,88.9,0,0,1
40,5,250,5.0,1011.4,88.7,0,0,1
360,5,250,4.7,1011.3,88.5,0,0,1
340,4,250,4.2,1011.2,89.9,0,0,1
350,8,150,5.1,1011.1,85.6,0,0,1
340,12,200,5.1,1010.7,84.0,0,0,1
340,10,100,4.5,1010.4,88.4,0,1,1
350,8,150,4.1,1010.7,89.9,0,1,1
360,6,250,4.1,1010.9,91.6,0,1,1
360,7,250,5.5,1011.0,84.4,0,1,1
360,10,250,7.4,1010.9,71.3,0,1,1
350,14,100,8.6,1010.2,59.6,0,1,1
360,12,250,6.9,1009.9,59.5,0,1,1
10,11,100,8.4,1009.4,55.4,0,1,1
20,12,100,8.3,1009.3,55.3,0,1,1
20,13,100,8.8,1009.2,52.3,0,1,1
20,16,100,6.9,1009.8,63.7,0,1,1
30,10,250,5.0,1010.3,77.5,0,1,1
30,14,150,4.8,1011.4,79.0,0,1,1
20,11,150,4.6,1011.7,82.1,0,1,1
20,11,100,4.1,1012.1,86.6,0,0,1
10,16,100,4.2,1012.1,85.0,0,0,1
10,13,100,4.5,1012.5,83.5,0,0,1
10,14,150,5.0,1012.7,75.9,0,0,1
10,14,200,4.8,1012.8,71.0,0,0,1
10,12,250,4.7,1012.8,69.3,0,0,1
20,12,250,4.5,1012.8,70.6,0,0,1
10,16,250,4.6,1012.4,74.1,0,0,1
350,9,250,3.4,1012.4,79.2,0,0,1
350,9,250,3.8,1012.6,81.3,0,0,1
360,8,250,3.8,1012.5,83.0,0,1,1
10,10,250,4.7,1012.5,80.4,0,1,1
20,8,60,5.4,1013.2,82.6,0,1,1
20,14,60,7.0,1013.4,73.7,0,1,1
30,13,60,8.2,1013.3,69.5,0,1,1
30,15,250,9.3,1013.0,63.1,0,1,1
40,15,100,9.6,1013.1,59.9,0,1,1
40,17,100,9.2,1012.8,61.8,0,1,1
50,17,100,9.4,1012.7,58.2,0,1,1
40,14,100,9.5,1012.4,57.2,0,1,1
30,14,100,8.5,1012.5,62.0,0,1,1
30,12,250,7.8,1012.3,62.2,0,1,1
20,10,250,6.8,1012.5,66.4,0,1,1
10,9,250,5.7,1012.4,67.7,0,1,1
360,8,250,4.9,1012.2,72.9,0,0,1
10,9,250,4.8,1012.1,75.8,0,0,1
20,11,250,5.0,1011.5,75.9,0,0,1
30,10,250,5.0,1010.9,74.5,0,0,1
70,4,250,4.2,1010.4,78.4,1,0,1
40,12,250,5.0,1009.5,72.9,1,0,1
50,6,250,4.4,1009.0,72.2,1,0,1
320,8,250,3.8,1008.2,78.1,1,0,1
20,7,250,3.3,1007.4,81.0,1,0,1
30,6,250,3.1,1006.8,84.3,1,0,1
350,3,250,1.7,1006.0,84.9,1,1,1
350,5,250,1.5,1005.6,90.6,1,1,1
70,4,250,1.4,1005.1,92.5,1,1,1
30,5,250,4.2,1004.5,81.7,1,1,1
70,5,250,6.6,1003.4,71.9,1,1,1
70,8,250,7.8,1002.5,66.5,1,1,1
80,7,250,8.9,1001.3,61.5,1,1,1
70,11,250,8.6,999.9,58.5,1,1,1
70,9,250,9.1,999.1,54.4,1,1,1
60,7,250,9.1,998.6,48.3,1,1,1
70,5,250,8.3,998.0,50.3,1,1,1
70,3,250,6.6,997.3,57.8,1,1,1
70,4,250,4.6,996.5,71.1,1,1,1
60,4,250,3.4,996.0,77.8,1,1,1
70,6,250,2.8,995.6,82.5,1,0,1
60,7,250,3.1,995.4,81.0,1,0,1
60,6,250,3.3,995.1,77.8,1,0,1
70,3,250,2.4,995.4,80.3,1,0,1
50,6,250,1.6,994.8,85.0,1,0,1
70,5,250,1.6,993.8,86.9,1,0,1
90,4,250,1.0,993.3,90.4,1,0,1
350,1,250,0.0,993.2,90.0,1,0,1
340,2,250,-0.6,993.0,93.2,1,0,1
350,2,250,-0.7,992.8,95.2,1,0,1
270,4,250,-0.2,993.0,95.8,1,1,1
340,2,250,-0.6,993.6,95.4,1,1,1
30,1,250,-0.2,994.0,95.8,1,1,1
330,2,250,2.2,994.4,92.7,1,1,1
290,5,250,4.4,994.3,78.7,1,1,1
280,5,250,6.1,994.6,75.9,1,1,1
300,6,250,8.3,994.5,63.4,1,1,1
310,7,100,9.6,994.4,54.1,1,1,1
300,7,100,9.2,994.4,50.9,1,1,1
310,6,100,8.4,994.4,51.9,1,1,1
340,6,100,8.8,994.6,45.2,1,1,1
310,4,250,6.9,995.3,50.3,1,1,1
340,3,250,4.7,996.0,60.4,1,1,1
50,4,250,4.3,996.5,70.6,1,1,1
90,5,250,3.8,997.0,70.1,1,0,1
80,6,250,2.2,997.2,80.2,1,0,1
70,7,250,1.7,997.4,77.9,1,0,1
90,7,150,2.9,997.4,72.1,1,0,1
80,7,100,3.1,997.6,74.2,1,0,1
90,7,150,3.6,997.4,74.7,1,0,1
110,8,250,5.4,997.4,73.6,1,0,1
100,9,100,5.6,996.9,73.8,1,0,1
110,9,150,5.7,996.8,83.0,1,0,1
110,8,150,6.1,997.0,83.3,1,0,1
110,8,100,6.4,997.1,83.5,1,1,1
110,7,60,6.4,997.3,83.5,1,1,1
100,6,100,7.1,997.4,83.9,1,1,1
100,7,60,8.1,997.5,80.6,1,1,1
90,8,30,10.5,997.4,80.9,1,1,1
100,6,30,11.6,997.3,81.8,1,1,1
140,12,30,12.9,996.8,80.3,1,1,1
150,14,30,13.4,996.5,78.3,1,1,1
160,13,30,13.2,996.4,81.6,1,1,1
160,12,30,12.5,996.3,90.4,1,1,1
150,11,30,12.9,996.2,88.3,1,1,1
150,11,20,12.2,996.4,92.7,1,1,1
150,11,100,12.3,996.6,92.7,1,1,1
140,11,30,12.0,996.4,93.9,1,1,1
150,10,30,12.3,996.7,92.7,1,0,1
150,11,30,12.3,996.5,92.7,1,0,1
150,7,30,10.4,996.4,93.5,1,0,1
180,13,30,11.7,996.5,95.1,1,0,1
230,8,30,11.7,996.4,93.9,1,0,1
290,7,30,10.6,996.7,93.6,1,0,1
320,9,30,10.0,996.9,94.8,1,0,1
330,9,100,9.4,997.3,90.6,1,0,1
330,7,60,8.9,997.4,93.2,1,0,1
280,9,150,8.4,998.1,93.0,1,0,1
300,7,60,8.0,998.8,90.1,1,1,1
310,6,100,8.0,999.4,91.5,1,1,1
310,7,150,7.9,1000.3,88.6,1,1,1
290,8,150,8.1,1001.0,81.8,1,1,1
310,7,250,9.6,1001.6,70.1,1,1,1
270,8,250,9.6,1002.0,75.1,1,1,1
300,10,100,10.3,1002.1,59.9,1,1,1
280,10,150,10.8,1002.5,65.4,1,1,1
300,9,100,10.7,1002.9,61.7,1,1,1
280,10,250,11.2,1003.4,57.8,1,1,1
300,8,250,10.5,1004.1,60.2,1,1,1
300,7,150,9.1,1004.8,66.9,1,1,1
290,6,150,8.0,1005.9,73.4,1,1,1
280,5,150,7.6,1007.0,82.9,1,1,1
30,2,100,6.1,1007.7,83.2,1,0,1
80,1,250,4.9,1008.7,88.7,1,0,1
60,4,100,4.1,1009.7,93.3,1,0,1
60,5,250,4.0,1010.5,93.4,1,0,1
70,5,250,3.2,1011.4,94.8,1,0,1
40,2,250,2.5,1012.2,94.7,1,0,1
80,4,250,2.7,1013.1,94.6,1,0,1
60,4,250,2.0,1013.8,94.5,1,0,1
30,3,250,1.6,1014.5,94.3,1,0,1
40,1,250,1.3,1015.7,96.3,1,0,1
80,4,250,1.4,1016.1,94.2,1,1,1
50,4,250,0.7,1017.5,96.1,1,1,1
60,4,250,0.7,1018.4,98.0,1,1,1
50,4,250,3.1,1019.1,96.6,1,1,1
70,4,250,6.2,1019.8,84.7,1,1,1
70,4,250,9.5,1019.8,72.2,1,1,1
200,3,250,12.4,1020.0,59.3,1,1,1
190,6,250,13.2,1020.3,56.1,1,1,1
200,7,250,13.0,1020.4,53.7,1,1,1
180,8,100,12.5,1020.6,53.9,1,1,1
180,8,250,10.1,1020.9,61.7,1,1,1
180,6,250,9.3,1020.9,65.6,1,1,1
170,8,100,9.8,1021.2,66.3,1,1,1
180,11,250,10.4,1021.4,67.0,1,1,1
180,10,100,10.5,1021.3,68.3,1,0,1
180,11,100,10.8,1021.2,68.7,1,0,1
180,13,100,11.2,1021.3,68.0,1,0,1
190,15,60,11.2,1021.1,71.5,1,0,1
190,15,250,11.4,1020.2,70.5,0,0,1
190,17,100,11.4,1019.8,70.5,0,0,1
190,18,200,11.4,1019.3,76.6,0,0,1
190,20,30,11.8,1018.4,81.6,0,0,1
190,18,30,11.9,1017.8,84.1,0,0,1
190,20,30,12.0,1017.5,85.4,0,0,1
190,23,30,12.1,1017.1,85.4,0,1,1
190,23,30,12.1,1016.6,87.8,0,1,1
190,22,30,12.4,1016.6,87.9,0,1,1
190,20,30,12.6,1016.3,88.0,0,1,1
190,20,30,12.8,1015.7,85.7,0,1,1
180,23,60,12.9,1015.0,83.5,0,1,1
180,23,30,12.8,1014.1,84.6,0,1,1
180,23,30,12.8,1013.2,85.7,0,1,1
180,26,30,12.6,1012.3,88.1,0,1,1
180,25,30,12.6,1011.6,89.2,0,1,1
180,25,30,13.0,1010.6,84.7,0,1,1
180,24,30,12.7,1010.4,86.9,0,1,1
180,28,30,12.8,1010.2,84.6,0,1,1
180,25,30,12.0,1009.5,92.6,0,1,1
180,26,30,12.5,1008.5,86.8,0,0,1
180,27,30,12.6,1007.5,86.9,0,0,1
180,29,30,12.6,1006.9,89.2,0,0,1
190,28,20,12.2,1006.2,95.1,0,0,1
190,29,20,12.3,1005.4,96.4,0,0,1
190,28,10,12.4,1004.7,97.6,0,0,1
200,25,10,12.6,1004.1,97.6,0,0,1
200,22,10,12.7,1003.2,98.8,0,0,1
210,13,5,12.8,1002.9,98.8,0,0,1
220,11,10,12.6,1002.6,97.6,0,0,1
180,9,30,12.1,1002.3,97.6,0,1,1
170,7,20,12.3,1002.0,97.6,0,1,1
190,16,20,12.7,1002.1,97.6,0,1,1
190,10,20,12.6,1002.1,96.4,0,1,1
190,12,10,13.3,1001.6,97.6,0,1,1
180,9,10,13.5,1001.2,95.3,0,1,1
180,11,10,13.1,1000.2,96.5,0,1,1
180,13,10,12.8,999.6,96.4,0,1,1
170,10,20,12.7,998.8,96.4,0,1,1
160,10,10,12.5,998.3,97.6,0,1,1
140,10,10,12.3,997.9,97.6,0,1,1
130,9,10,12.0,997.3,97.6,0,1,1
140,12,10,11.8,997.5,97.5,0,1,1
130,8,20,11.6,997.3,97.5,0,1,1
130,10,30,11.5,997.2,97.5,0,0,1
130,8,30,11.3,996.7,92.5,0,0,1
140,11,60,11.4,996.6,87.7,0,0,1
130,8,60,11.4,996.4,86.4,0,0,1
130,10,30,11.6,996.2,86.5,1,0,1
140,7,250,11.1,995.8,86.2,1,0,1
120,6,60,11.0,995.4,86.2,1,0,1
100,6,60,10.5,995.0,89.8,1,0,1
90,4,250,10.1,994.8,90.9,1,0,1
80,4,30,9.5,994.5,92.0,1,0,1
90,5,250,9.6,994.6,94.6,1,1,1
80,5,250,9.9,994.9,93.4,1,1,1
100,5,250,10.0,995.3,93.5,1,1,1
80,4,30,10.5,995.8,92.3,1,1,1
80,4,250,11.4,995.3,90.1,1,1,1
90,5,250,12.4,995.4,88.1,1,1,1
80,4,30,13.1,995.0,88.3,1,1,1
110,8,250,13.0,994.5,82.6,1,1,1
100,6,30,13.3,994.6,83.9,1,1,1
110,7,30,13.7,994.4,83.0,1,1,1
60,5,30,12.8,993.6,87.0,1,1,1
130,6,30,12.2,994.6,90.3,1,1,1
70,5,30,11.8,994.2,92.6,1,1,1
80,4,250,11.1,994.1,93.7,1,1,1
100,5,30,11.5,994.2,95.1,1,0,1
100,4,20,11.6,993.7,95.1,1,0,1
140,8,20,12.7,993.5,95.2,1,0,1
150,7,30,12.2,993.2,95.1,1,0,1
160,7,20,12.9,993.0,94.1,1,0,1
160,9,200,12.9,992.3,94.1,1,0,1
170,9,30,13.2,992.0,91.8,1,0,1
180,9,20,12.3,991.5,95.2,1,0,1
180,10,20,12.5,991.2,97.6,1,0,1
190,13,20,12.4,991.1,95.2,1,0,1
180,13,60,12.4,990.5,94.0,1,1,1
170,11,60,12.4,990.6,94.0,1,1,1
170,11,20,12.7,990.8,94.1,1,1,1
170,11,20,12.9,990.2,95.3,1,1,1
190,15,10,12.6,990.2,94.0,1,1,1
190,17,30,13.7,990.0,82.0,1,1,1
180,21,30,12.6,989.8,83.6,1,1,1
170,17,60,13.0,988.8,79.3,1,1,1
170,16,30,12.9,987.8,82.6,1,1,1
160,19,30,12.1,987.2,91.5,1,1,1
150,19,20,11.9,986.6,96.3,1,1,1
160,19,10,12.3,986.5,97.6,1,1,1
180,22,20,12.7,986.3,96.4,1,1,1
180,20,10,13.0,986.0,97.7,1,1,1
180,19,20,13.3,985.7,96.5,1,0,1
170,14,20,13.5,985.3,96.5,1,0,1
150,16,10,13.1,984.4,97.6,1,0,1
150,18,10,13.3,983.6,97.6,1,0,1
150,19,20,13.4,982.8,96.5,1,0,1
160,21,20,13.2,981.8,96.4,1,0,1
160,20,20,13.3,981.2,95.3,1,0,1
180,28,30,13.2,980.8,90.7,1,0,1
190,26,30,12.4,981.1,91.7,1,0,1
180,22,30,12.1,981.0,92.8,1,0,1
180,14,30,11.3,980.7,88.9,1,1,1
190,17,100,11.1,981.3,91.3,1,1,1
200,21,30,11.4,981.7,92.7,1,1,1
230,16,30,11.4,982.6,93.8,1,1,1
240,15,30,11.1,984.1,94.9,1,1,1
250,14,150,10.9,986.0,94.9,1,1,1
240,14,100,11.8,987.7,92.6,1,1,1
240,15,30,12.3,989.0,85.7,1,1,1
250,15,30,12.5,990.4,81.2,1,1,1
240,22,60,11.0,991.6,87.4,1,1,1
270,23,100,9.1,994.0,82.6,1,1,1
280,13,150,8.9,995.4,79.8,1,1,1
270,12,100,9.0,997.3,86.5,1,1,1
250,14,250,8.0,998.7,84.5,1,1,1
260,13,100,9.0,1000.0,82.4,1,0,1
250,14,100,9.6,1001.1,71.3,1,0,1
240,10,100,9.9,1001.9,76.6,1,0,1
210,19,100,11.0,1002.2,70.4,1,0,1
190,23,60,11.4,1002.4,69.7,1,0,1
190,28,100,11.8,1002.0,69.0,1,0,1
200,25,100,10.5,1002.5,87.2,1,0,1
190,24,150,11.1,1002.8,81.3,1,0,1
190,25,100,11.5,1002.8,78.0,1,0,1
190,25,150,12.1,1003.5,77.3,1,0,1
210,20,150,11.2,1003.7,86.3,1,1,1
220,12,30,11.0,1003.9,89.9,1,1,1
170,14,30,11.5,1003.9,86.4,1,1,1
180,21,30,12.3,1004.1,84.4,1,1,1
180,23,60,12.6,1004.2,81.2,1,1,1
180,21,60,12.7,1004.4,78.9,1,1,1
170,18,60,12.9,1004.1,80.2,1,1,1
170,18,250,13.3,1003.6,77.1,1,1,1
170,17,250,12.8,1003.1,75.6,1,1,1
160,15,250,12.7,1002.5,76.7,1,1,1
140,16,250,12.5,1002.0,76.5,1,1,1
150,17,250,12.4,1001.8,75.3,1,1,1
150,15,100,12.3,1001.8,75.2,1,1,1
150,17,100,12.6,1001.6,74.4,1,1,1
160,16,60,12.7,1001.3,74.4,1,0,1
160,16,60,12.5,1001.2,72.0,1,0,1
160,17,60,12.3,1000.8,74.1,1,0,1
150,14,30,11.8,1000.3,83.0,1,0,1
160,14,30,12.0,1000.1,84.2,1,0,1
150,12,30,12.0,1000.0,84.3,1,0,1
120,8,100,11.7,999.4,87.8,1,0,1
140,11,30,12.4,999.1,88.1,1,0,1
160,11,30,12.5,998.5,86.9,1,0,1
160,12,30,12.0,998.2,85.5,1,0,1
160,11,30,11.7,997.9,87.8,1,1,1
160,10,30,12.1,997.4,90.3,1,1,1
240,10,20,10.2,997.8,94.8,1,1,1
210,17,60,10.8,997.4,81.2,1,1,1
200,22,60,11.7,996.7,73.6,1,1,1
190,24,60,12.5,996.4,76.6,1,1,1
180,26,60,12.4,994.6,78.8,1,1,1
180,30,60,12.6,992.9,77.8,1,1,1
180,27,30,11.8,991.2,86.6,1,1,1
170,21,30,11.1,988.9,92.4,1,1,1
160,27,30,11.0,986.9,95.0,1,1,1
160,29,20,11.2,984.5,97.4,1,1,1
180,33,10,12.0,984.0,98.8,1,1,1
200,20,10,12.1,984.2,97.6,1,1,1
190,21,30,12.3,984.1,97.6,1,0,1
200,22,20,12.5,983.6,98.8,1,0,1
240,12,100,10.7,984.6,96.2,1,0,1
230,11,150,10.6,984.7,94.8,1,0,1
250,13,150,10.7,985.1,91.1,0,0,1
230,14,60,11.4,985.3,91.4,0,0,1
240,15,30,11.7,985.8,87.9,0,0,1
240,13,60,11.3,986.2,87.7,0,0,1
220,17,60,11.6,986.3,85.4,0,0,1
220,16,250,11.7,986.3,84.3,0,0,1
210,20,30,12.1,986.2,88.0,0,1,1
200,21,30,12.3,986.2,88.1,0,1,1
200,28,30,11.6,986.2,78.3,0,1,1
200,22,100,11.9,986.3,90.3,0,1,1
200,23,100,12.7,986.0,85.9,0,1,1
210,21,150,12.6,986.3,81.3,0,1,1
240,12,100,10.1,986.3,93.5,0,1,1
240,18,30,11.3,986.1,85.3,0,1,1
220,14,60,11.5,985.9,92.6,0,1,1
210,21,30,10.5,986.0,89.8,0,1,1
200,16,150,10.6,986.1,92.3,0,1,1
190,13,100,10.8,986.0,92.4,0,1,1
220,17,30,11.1,986.4,90.0,0,1,1
220,16,30,11.3,986.6,87.7,0,1,1
220,16,100,10.8,986.9,88.7,0,0,1
220,16,30,11.2,987.2,86.4,0,0,1
210,15,60,11.2,987.0,85.1,0,0,1
210,13,30,11.4,986.8,85.3,0,0,1
190,17,30,11.4,986.6,86.5,0,0,1
180,17,30,11.4,986.0,86.5,0,0,1
180,19,150,10.5,985.4,89.8,0,0,1
180,15,60,9.8,984.9,93.4,0,0,1
230,23,30,10.0,985.5,89.7,0,0,1
240,20,30,10.0,986.2,93.5,0,0,1
240,22,100,9.8,987.2,85.6,0,1,1
250,18,60,10.0,988.4,82.0,0,1,1
240,17,60,10.6,989.7,79.8,0,1,1
240,14,60,10.9,990.7,80.1,0,1,1
230,18,250,11.4,991.5,79.3,0,1,1
220,19,100,12.1,992.3,75.1,0,1,1
230,18,60,13.0,992.9,71.4,0,1,1
220,19,60,13.5,993.4,74.1,0,1,1
220,20,60,12.6,993.9,74.4,0,1,1
220,19,60,12.8,994.0,74.6,0,1,1
210,20,60,12.3,994.7,79.9,0,1,1
210,19,30,11.7,995.0,86.6,0,1,1
200,19,60,12.0,996.0,84.3,0,1,1
210,20,60,12.1,996.5,82.1,0,1,1
200,19,30,12.1,996.8,84.4,0,0,1
200,18,60,12.2,997.2,85.6,0,0,1
210,19,30,12.1,997.7,84.4,0,0,1
210,19,30,12.1,997.8,82.1,0,0,1
210,18,30,11.8,998.1,84.2,1,0,1
200,17,30,12.0,998.0,86.7,1,0,1
200,17,30,11.9,998.3,84.3,1,0,1
210,16,30,11.8,998.6,86.6,1,0,1
200,16,30,12.0,998.9,86.7,1,0,1
200,16,60,12.1,999.0,85.6,1,0,1
210,18,30,12.1,999.4,85.6,1,1,1
200,19,30,12.3,1000.1,85.7,1,1,1
200,20,30,12.2,1000.3,85.6,1,1,1
210,22,60,11.4,1001.1,86.4,1,1,1
210,23,30,12.2,1001.5,85.5,1,1,1
210,22,30,12.6,1001.8,81.2,1,1,1
210,23,30,13.4,1001.8,79.4,1,1,1
210,22,60,13.2,1001.8,76.0,1,1,1
210,24,30,12.0,1002.1,90.3,1,1,1
210,23,60,12.2,1002.5,80.9,1,1,1
210,25,60,12.2,1003.0,79.7,1,1,1
210,26,60,12.1,1003.4,80.8,1,1,1
220,25,60,12.2,1004.1,79.7,1,1,1
220,23,100,10.6,1004.7,89.7,1,1,1
210,23,150,10.5,1005.0,88.4,1,0,1
240,19,60,11.1,1005.3,83.7,1,0,1
240,18,60,11.0,1006.0,82.5,1,0,1
240,20,60,11.2,1006.6,80.2,1,0,1
240,18,30,11.3,1007.4,85.1,1,0,1
250,19,30,11.0,1008.1,84.9,1,0,1
260,17,250,10.6,1009.0,84.7,1,0,1
250,15,60,10.7,1009.7,86.0,1,0,1
250,15,250,10.3,1010.3,87.1,1,0,1
250,16,250,10.5,1011.4,85.9,1,0,1
260,13,250,10.3,1012.5,87.1,1,1,1
250,12,250,10.1,1013.6,89.5,1,1,1
250,13,30,10.6,1014.4,88.4,1,1,1
250,13,250,11.4,1015.3,83.9,1,1,1
240,12,60,11.8,1016.3,81.6,1,1,1
220,14,30,12.9,1016.6,79.0,1,1,1
220,15,30,13.7,1016.8,77.3,1,1,1
220,15,30,12.9,1017.2,80.1,1,1,1
220,16,30,13.3,1016.9,78.1,1,1,1
210,16,250,12.7,1017.0,82.2,1,1,1
190,19,60,12.5,1017.0,86.8,1,1,1
200,20,150,12.2,1017.1,89.0,1,1,1
200,19,30,12.2,1017.2,90.2,1,1,1
190,19,30,12.2,1017.2,89.0,1,1,1
190,22,150,12.5,1017.1,86.8,1,0,1
190,18,150,12.4,1016.9,83.3,1,0,1
190,19,60,12.4,1016.9,85.6,1,0,1
190,21,30,12.5,1016.6,85.6,1,0,1
190,22,30,12.5,1016.4,85.6,1,0,1
180,20,30,12.4,1016.1,87.9,1,0,1
180,21,30,12.3,1015.3,89.1,1,0,1
180,22,30,12.4,1015.1,87.9,1,0,1
180,20,30,12.4,1014.6,89.2,1,0,1
180,19,30,12.2,1014.5,89.0,1,0,1
180,18,30,12.2,1014.4,89.0,1,1,1
190,18,30,12.3,1014.3,86.7,1,1,1
180,18,30,12.5,1014.5,84.5,1,1,1
180,16,30,12.5,1014.7,85.6,1,1,1
180,14,30,12.7,1014.8,85.7,1,1,1
180,14,30,13.2,1014.6,83.7,1,1,1
170,13,60,13.9,1013.9,79.6,1,1,1
170,12,30,13.6,1013.6,81.7,1,1,1
160,12,60,14.0,1013.2,79.7,1,1,1
180,11,30,12.8,1013.0,83.4,1,1,1
180,12,30,12.5,1012.9,84.5,1,1,1
160,10,60,12.3,1012.6,86.7,1,1,1
160,10,30,12.1,1012.9,89.1,1,1,1
150,9,30,12.1,1013.0,90.2,1,1,1
160,9,30,12.3,1013.1,89.1,1,0,1
160,9,30,12.3,1012.9,90.3,1,0,1
160,9,30,12.3,1012.7,90.3,1,0,1
160,9,30,11.7,1012.5,92.6,1,0,1
160,10,30,11.9,1012.5,92.5,1,0,1
160,9,30,11.8,1012.3,92.6,1,0,1
170,9,20,11.8,1012.2,93.7,1,0,1
170,8,20,12.0,1012.0,91.4,1,0,1
150,6,20,11.6,1011.8,92.5,1,0,1
120,4,20,11.1,1011.7,94.9,1,0,1
70,3,20,11.2,1011.8,96.2,1,1,1
90,5,20,10.9,1011.8,96.2,1,1,1
90,5,20,11.2,1012.0,96.2,1,1,1
100,11,30,12.1,1012.0,92.6,1,1,1
110,12,30,12.7,1012.1,86.9,1,1,1
110,10,20,13.1,1012.2,89.5,1,1,1
140,7,20,13.3,1012.3,91.8,1,1,1
130,9,5,13.3,1011.6,96.5,1,1,1
140,10,0,12.9,1011.8,97.6,1,1,1
150,8,5,12.6,1011.7,97.6,1,1,1
140,7,0,12.4,1011.6,98.8,1,1,1
140,5,5,12.5,1011.8,97.6,1,1,1
170,7,10,12.6,1012.2,97.6,1,1,1
160,5,20,12.8,1012.4,96.4,1,1,1
190,6,20,12.7,1012.8,95.2,1,0,1
220,6,0,12.2,1013.5,97.5,1,0,1
230,4,5,12.0,1014.1,97.6,1,0,1
200,2,0,12.0,1014.2,97.6,1,0,1
170,2,5,11.9,1014.6,97.5,1,0,1
0,0,5,11.9,1015.0,97.5,1,0,1
80,2,5,12.0,1014.7,97.6,1,0,1
90,4,5,12.0,1014.5,98.8,1,0,1
100,5,30,12.1,1014.4,97.6,1,0,1
90,4,30,12.2,1014.8,98.7,1,0,1
100,5,30,12.4,1015.0,97.6,1,1,1
80,4,20,12.5,1015.5,97.6,1,1,1
90,6,30,12.4,1015.8,97.6,1,1,1
90,7,30,13.0,1016.1,94.1,1,1,1
100,7,20,13.4,1016.3,90.6,1,1,1
100,8,20,13.6,1016.4,89.5,1,1,1
100,10,20,13.9,1016.1,86.3,1,1,1
90,9,20,13.5,1016.0,90.7,1,1,1
100,11,10,13.3,1015.7,92.9,1,1,1
90,9,0,12.6,1015.7,96.4,1,1,1
90,11,0,12.5,1015.4,96.4,1,1,1
90,11,10,12.5,1015.4,95.1,1,1,1
90,11,20,12.7,1015.5,94.0,1,1,1
90,13,10,12.7,1015.6,94.0,1,1,1
90,13,10,12.6,1015.4,94.0,1,0,1
90,14,10,12.5,1015.5,92.8,1,0,1
90,13,20,12.5,1015.8,92.8,1,0,1
90,13,20,12.4,1016.0,92.8,1,0,1
90,13,20,12.4,1015.9,91.5,0,0,1
90,13,20,12.3,1016.0,91.5,0,0,1
90,12,20,12.3,1016.1,90.3,0,0,1
80,12,20,12.2,1015.9,90.2,0,0,1
80,12,30,12.3,1015.6,87.8,0,0,1
80,11,30,12.3,1015.6,89.1,0,0,1
70,12,20,11.7,1015.6,91.3,0,1,1
80,11,10,11.4,1016.2,93.7,0,1,1
80,11,10,11.2,1016.6,93.6,0,1,1
70,12,10,10.3,1016.7,94.7,0,1,1
70,12,10,10.1,1017.0,94.7,0,1,1
80,12,30,10.4,1016.6,84.5,0,1,1
80,13,30,11.0,1016.4,78.7,0,1,1
80,12,30,11.2,1016.0,76.4,0,1,1
70,14,30,11.1,1015.4,78.7,0,1,1
70,16,30,10.6,1014.9,78.3,0,1,1
70,15,30,9.8,1014.8,81.6,0,1,1
80,16,250,9.7,1014.5,84.1,0,1,1
80,15,250,9.9,1014.3,80.4,0,1,1
80,16,250,9.8,1014.5,76.4,0,1,1
80,13,250,9.6,1014.6,78.8,0,0,1
90,13,60,10.4,1015.0,79.4,0,0,1
90,14,60,10.4,1015.6,78.1,0,0,1
